Date,Open
2021-01-04,40.55733150125146
2021-01-05,39.82275349984604
2021-01-06,39.57789484213768
2021-01-07,39.14467551177346
2021-01-08,38.367719702601875
2021-01-11,38.73971694602427
2021-01-12,37.58604813084093
2021-01-13,37.15754634051459
2021-01-14,39.12113376037679
2021-01-15,40.98112856613836
2021-01-19,42.3702437218075
2021-01-20,44.12193327422631
2021-01-21,44.729374944232404
2021-01-22,44.42800945693141
2021-01-25,47.088510560900524
2021-01-26,52.809764999750946
2021-01-27,64.60543447836852
2021-01-28,70.6327650096944
2021-01-29,76.50940959638125
2021-02-01,71.31554505734196
2021-02-02,56.6851453954455
2021-02-03,55.02292136580366
2021-02-04,58.12605945512444
2021-02-05,52.83330519284344
2021-02-08,51.77852506227976
2021-02-09,54.010519950448746
2021-02-10,55.286621205515274
2021-02-11,55.79517571211554
2021-02-12,54.96641844621305
2021-02-16,51.83503287114058
2021-02-17,49.565366624903696
2021-02-18,47.187394330020766
2021-02-19,47.573519147097684
2021-02-22,49.72546483364574
2021-02-23,44.734083118304966
2021-02-24,45.835953103770336
2021-02-25,50.83675344700361
2021-02-26,46.429268110631256
2021-03-01,45.51575707690294
2021-03-02,45.930133126272175
2021-03-03,45.81712025188064
2021-03-04,45.62876806951317
2021-03-05,46.8530669371655
2021-03-08,51.3264758082579
2021-03-09,50.65781969615756
2021-03-10,53.34186273997556
2021-03-11,52.776801755095
2021-03-12,50.28110832031705
2021-03-15 00:00:00-04:00,48.04911416627807
2021-03-16 00:00:00-04:00,49.63128986870747
2021-03-17 00:00:00-04:00,49.06622529478661
2021-03-18 00:00:00-04:00,48.15271075729914
2021-03-19 00:00:00-04:00,47.135596576393645
2021-03-22 00:00:00-04:00,48.09620388214475
2021-03-23 00:00:00-04:00,46.97549975594115
2021-03-24 00:00:00-04:00,46.52344989741218
2021-03-25 00:00:00-04:00,43.886488270822944
2021-03-26 00:00:00-04:00,45.39332545565898
2021-03-29 00:00:00-04:00,46.70238566078665
2021-03-30 00:00:00-04:00,45.65701732158371
2021-03-31 00:00:00-04:00,45.33681770247927
2021-04-01 00:00:00-04:00,46.61762508419094
2021-04-05 00:00:00-04:00,45.562843884872564
2021-04-06 00:00:00-04:00,45.59109584162461
2021-04-07 00:00:00-04:00,45.487501021025224
2021-04-08 00:00:00-04:00,46.787142960625395
2021-04-09 00:00:00-04:00,46.617623455539274
2021-04-12 00:00:00-04:00,45.11079444787241
2021-04-13 00:00:00-04:00,46.9754982923225
2021-04-14 00:00:00-04:00,46.532865010963526
2021-04-15 00:00:00-04:00,47.53114387645083
2021-04-16 00:00:00-04:00,48.067952189680256
2021-04-19 00:00:00-04:00,48.86845445487776
2021-04-20 00:00:00-04:00,50.507138253510846
2021-04-21 00:00:00-04:00,50.66723691138916
2021-04-22 00:00:00-04:00,51.703186039881466
2021-04-23 00:00:00-04:00,50.121011200500966
2021-04-26 00:00:00-04:00,49.65954067820258
2021-04-27 00:00:00-04:00,49.27341552974329
2021-04-28 00:00:00-04:00,47.38987589137425
2021-04-29 00:00:00-04:00,46.09965230792772
2021-04-30 00:00:00-04:00,45.73236053244825
2021-05-03 00:00:00-04:00,45.84537431691427
2021-05-04 00:00:00-04:00,45.43099556518185
2021-05-05 00:00:00-04:00,43.82056754102091
2021-05-06 00:00:00-04:00,44.517478547174925
2021-05-07 00:00:00-04:00,44.47039152138649
2021-05-10 00:00:00-04:00,44.58340257591538
2021-05-11 00:00:00-04:00,42.56801250957565
2021-05-12 00:00:00-04:00,43.651048923656866
2021-05-13 00:00:00-04:00,42.558593534054495
2021-05-14 00:00:00-04:00,42.812873729925506
2021-05-17 00:00:00-04:00,43.09540119004294
2021-05-18 00:00:00-04:00,42.89763305467785
2021-05-19 00:00:00-04:00,41.494397147354974
2021-05-20 00:00:00-04:00,42.30431721125917
2021-05-21 00:00:00-04:00,43.368516548982385
2021-05-24 00:00:00-04:00,43.57570757980305
2021-05-25 00:00:00-04:00,43.359099517923546
2021-05-26 00:00:00-04:00,44.26320000088732
2021-05-27 00:00:00-04:00,45.29914396113589
2021-05-28 00:00:00-04:00,45.93013352377867
2021-06-01 00:00:00-04:00,46.853067053603226
2021-06-02 00:00:00-04:00,44.57398352066816
2021-06-03 00:00:00-04:00,48.98146548062144
2021-06-04 00:00:00-04:00,48.020863239359116
2021-06-07 00:00:00-04:00,47.10734413972359
2021-06-08 00:00:00-04:00,48.36931630600817
2021-06-09 00:00:00-04:00,48.02086305840502
2021-06-10 00:00:00-04:00,46.83423088704102
2021-06-11 00:00:00-04:00,45.87362417165987
2021-06-14 00:00:00-04:00,46.56111795478564
2021-06-15 00:00:00-04:00,46.38218032120456
2021-06-16 00:00:00-04:00,44.875351355129915
2021-06-17 00:00:00-04:00,44.33854066810029
2021-06-18 00:00:00-04:00,44.479805075177445
2021-06-21 00:00:00-04:00,43.45327622540571
2021-06-22 00:00:00-04:00,43.603957737491804
2021-06-23 00:00:00-04:00,43.43443864922509
2021-06-24 00:00:00-04:00,44.112514677172946
2021-06-25 00:00:00-04:00,44.27261710341197
2021-06-28 00:00:00-04:00,44.73408350345928
2021-06-29 00:00:00-04:00,44.677575089146295
2021-06-30 00:00:00-04:00,44.809426709900414
2021-07-01 00:00:00-04:00,44.42329951254061
2021-07-02 00:00:00-04:00,43.46269519657711
2021-07-06 00:00:00-04:00,43.14249432953048
2021-07-07 00:00:00-04:00,43.02948014588157
2021-07-08 00:00:00-04:00,41.78634102133872
2021-07-09 00:00:00-04:00,43.076570943009045
2021-07-12 00:00:00-04:00,42.49267155409661
2021-07-13 00:00:00-04:00,42.021783937132525
2021-07-14 00:00:00-04:00,42.05003974549099
2021-07-15 00:00:00-04:00,41.1836116608696
2021-07-16 00:00:00-04:00,41.66391527154898
2021-07-19 00:00:00-04:00,40.788069238016355
2021-07-20 00:00:00-04:00,41.86168500422767
2021-07-21 00:00:00-04:00,43.50036216333279
2021-07-22 00:00:00-04:00,41.654495427520786
2021-07-23 00:00:00-04:00,41.04234678200186
2021-07-26 00:00:00-04:00,40.71272643990051
2021-07-27 00:00:00-04:00,41.98411862367628
2021-07-28 00:00:00-04:00,42.74694885911934
