Date,Open
2021-01-04,2.200000047683716
2021-01-05,1.9900000095367432
2021-01-06,2.0299999713897705
2021-01-07,2.0799999237060547
2021-01-08,2.0899999141693115
2021-01-11,2.1600000858306885
2021-01-12,2.240000009536743
2021-01-13,2.3299999237060547
2021-01-14,2.2200000286102295
2021-01-15,2.200000047683716
2021-01-19,2.799999952316284
2021-01-20,3.2899999618530273
2021-01-21,3.0
2021-01-22,2.9100000858306885
2021-01-25,4.710000038146973
2021-01-26,5.090000152587891
2021-01-27,20.34000015258789
2021-01-28,11.979999542236328
2021-01-29,14.3100004196167
2021-02-01,17.0
2021-02-02,9.479999542236328
2021-02-03,8.850000381469727
2021-02-04,8.699999809265137
2021-02-05,7.170000076293945
2021-02-08,6.880000114440918
2021-02-09,5.809999942779541
2021-02-10,5.710000038146973
2021-02-11,5.619999885559082
2021-02-12,5.71999979019165
2021-02-16,6.03000020980835
2021-02-17,5.579999923706055
2021-02-18,5.840000152587891
2021-02-19,5.539999961853027
2021-02-22,5.929999828338623
2021-02-23,6.96999979019165
2021-02-24,7.230000019073486
2021-02-25,10.890000343322754
2021-02-26,8.1899995803833
2021-03-01,8.859999656677246
2021-03-02,9.140000343322754
2021-03-03,8.949999809265137
2021-03-04,8.25
2021-03-05,8.079999923706055
2021-03-08,8.529999732971191
2021-03-09,9.380000114440918
2021-03-10,11.020000457763672
2021-03-11,10.649999618530273
2021-03-12,10.15999984741211
2021-03-15,12.180000305175781
2021-03-16,13.619999885559082
2021-03-17,13.239999771118164
2021-03-18,14.34000015258789
2021-03-19,14.140000343322754
2021-03-22,13.149999618530273
2021-03-23,11.460000038146973
2021-03-24,10.819999694824219
2021-03-25,8.960000038146973
2021-03-26,11.270000457763672
2021-03-29,10.319999694824219
2021-03-30,10.3100004196167
2021-03-31,10.399999618530273
2021-04-01,10.229999542236328
2021-04-05,10.100000381469727
2021-04-06,10.399999618530273
2021-04-07,10.069999694824219
2021-04-08,10.010000228881836
2021-04-09,9.600000381469727
2021-04-12,9.4399995803833
2021-04-13,8.65999984741211
2021-04-14,9.0
2021-04-15,9.880000114440918
2021-04-16,10.0
2021-04-19,9.479999542236328
2021-04-20,9.699999809265137
2021-04-21,9.25
2021-04-22,9.949999809265137
2021-04-23,10.09000015258789
2021-04-26,10.6899995803833
2021-04-27,11.680000305175781
2021-04-28,10.850000381469727
2021-04-29,10.949999809265137
2021-04-30,10.069999694824219
2021-05-03,10.109999656677246
2021-05-04,9.630000114440918
2021-05-05,9.40999984741211
2021-05-06,9.329999923706055
2021-05-07,9.319999694824219
2021-05-10,9.899999618530273
2021-05-11,9.930000305175781
2021-05-12,10.029999732971191
2021-05-13,10.880000114440918
2021-05-14,13.3100004196167
2021-05-17,13.670000076293945
2021-05-18,14.25
2021-05-19,12.949999809265137
2021-05-20,12.59000015258789
2021-05-21,12.609999656677246
2021-05-24,12.380000114440918
2021-05-25,13.609999656677246
2021-05-26,17.760000228881836
2021-05-27,18.610000610351562
2021-05-28,31.809999465942383
2021-06-01,31.889999389648438
2021-06-02,37.52000045776367
2021-06-03,58.099998474121094
2021-06-04,48.790000915527344
2021-06-07,52.380001068115234
2021-06-08,57.15999984741211
2021-06-09,52.20000076293945
2021-06-10,47.93000030517578
2021-06-11,44.68000030517578
2021-06-14,51.83000183105469
2021-06-15,58.38999938964844
2021-06-16,56.13999938964844
2021-06-17,54.0
2021-06-18,61.2599983215332
2021-06-21,61.34000015258789
2021-06-22,54.099998474121094
2021-06-23,57.040000915527344
2021-06-24,57.97999954223633
2021-06-25,55.75
2021-06-28,55.099998474121094
2021-06-29,59.060001373291016
2021-06-30,56.0
2021-07-01,56.86000061035156
2021-07-02,52.77000045776367
2021-07-06,53.459999084472656
2021-07-07,47.70000076293945
2021-07-08,40.95000076293945
2021-07-09,48.369998931884766
2021-07-12,44.290000915527344
2021-07-13,40.56999969482422
2021-07-14,38.79999923706055
2021-07-15,32.20000076293945
2021-07-16,37.83000183105469
2021-07-19,32.95000076293945
2021-07-20,35.13999938964844
2021-07-21,41.79999923706055
2021-07-22,40.15999984741211
2021-07-23,37.779998779296875
2021-07-26,38.31999969482422
2021-07-27,39.9900016784668
2021-07-28,37.40999984741211
2021-07-29,38.0
2021-07-30,37.540000915527344
2021-08-02,37.58000183105469
2021-08-03,35.15999984741211
2021-08-04,34.43000030517578
2021-08-05,31.079999923706055
2021-08-06,33.41999816894531
2021-08-09,32.68000030517578
2021-08-10,36.900001525878906
2021-08-11,31.579999923706055
2021-08-12,30.90999984741211
2021-08-13,32.20000076293945
2021-08-16,33.849998474121094
2021-08-17,34.9900016784668
2021-08-18,37.31999969482422
2021-08-19,36.59000015258789
2021-08-20,33.900001525878906
2021-08-23,35.029998779296875
2021-08-24,37.189998626708984
2021-08-25,44.900001525878906
2021-08-26,42.790000915527344
2021-08-27,40.0099983215332
2021-08-30,41.779998779296875
2021-08-31,44.15999984741211
2021-09-01,47.15999984741211
2021-09-02,43.869998931884766
2021-09-03,43.540000915527344
2021-09-07,45.0
2021-09-08,47.029998779296875
2021-09-09,46.22999954223633
2021-09-10,49.150001525878906
2021-09-13,51.81999969482422
2021-09-14,50.900001525878906
2021-09-15,46.43000030517578
2021-09-16,46.47999954223633
2021-09-17,46.099998474121094
2021-09-20,41.95000076293945
2021-09-21,40.970001220703125
2021-09-22,38.5
2021-09-23,41.060001373291016
2021-09-24,39.810001373291016
2021-09-27,40.119998931884766
2021-09-28,38.900001525878906
2021-09-29,37.25
2021-09-30,35.189998626708984
2021-10-01,39.40999984741211
2021-10-04,38.900001525878906
2021-10-05,36.86000061035156
2021-10-06,36.36000061035156
2021-10-07,36.779998779296875
2021-10-08,37.91999816894531
2021-10-11,36.849998474121094
2021-10-12,37.25
2021-10-13,36.720001220703125
2021-10-14,37.79999923706055
2021-10-15,40.20000076293945
2021-10-18,40.79999923706055
2021-10-19,42.959999084472656
2021-10-20,40.650001525878906
2021-10-21,40.88999938964844
2021-10-22,37.310001373291016
2021-10-25,36.22999954223633
2021-10-26,36.529998779296875
2021-10-27,36.33000183105469
2021-10-28,35.09000015258789
2021-10-29,35.34000015258789
2021-11-01,35.650001525878906
2021-11-02,37.619998931884766
2021-11-03,40.9900016784668
2021-11-04,40.38999938964844
2021-11-05,41.15999984741211
2021-11-08,42.47999954223633
2021-11-09,42.43000030517578
2021-11-10,38.790000915527344
2021-11-11,38.0
2021-11-12,39.599998474121094
2021-11-15,40.349998474121094
2021-11-16,41.970001220703125
2021-11-17,42.34000015258789
2021-11-18,42.38999938964844
2021-11-19,40.20000076293945
2021-11-22,41.5099983215332
2021-11-23,41.25
2021-11-24,39.13999938964844
2021-11-26,36.290000915527344
2021-11-29,38.2599983215332
2021-11-30,36.77000045776367
2021-12-01,34.709999084472656
2021-12-02,29.270000457763672
2021-12-03,30.829999923706055
2021-12-06,28.100000381469727
2021-12-07,30.030000686645508
2021-12-08,30.780000686645508
2021-12-09,31.75
2021-12-10,29.350000381469727
2021-12-13,27.489999771118164
2021-12-14,20.90999984741211
2021-12-15,24.600000381469727
2021-12-16,25.350000381469727
2021-12-17,24.389999389648438
2021-12-20,28.959999084472656
2021-12-21,29.399999618530273
2021-12-22,29.940000534057617
2021-12-23,28.860000610351562
2021-12-27,28.350000381469727
2021-12-28,28.18000030517578
2021-12-29,27.75
2021-12-30,27.90999984741211
2021-12-31,28.760000228881836
2022-01-03,27.420000076293945
2022-01-04,26.670000076293945
2022-01-05,25.170000076293945
2022-01-06,22.959999084472656
2022-01-07,23.610000610351562
2022-01-10,22.420000076293945
2022-01-11,22.399999618530273
2022-01-12,22.860000610351562
2022-01-13,22.649999618530273
2022-01-14,20.329999923706055
2022-01-18,19.790000915527344
2022-01-19,18.530000686645508
2022-01-20,18.59000015258789
2022-01-21,17.770000457763672
2022-01-24,16.239999771118164
2022-01-25,15.890000343322754
2022-01-26,16.209999084472656
2022-01-27,16.110000610351562
2022-01-28,14.600000381469727
2022-01-31,15.140000343322754
2022-02-01,18.149999618530273
2022-02-02,16.549999237060547
2022-02-03,15.039999961853027
2022-02-04,15.0
2022-02-07,15.619999885559082
2022-02-08,14.899999618530273
2022-02-09,16.299999237060547
2022-02-10,17.899999618530273
2022-02-11,18.6200008392334
2022-02-14,18.829999923706055
2022-02-15,18.049999237060547
2022-02-16,19.350000381469727
2022-02-17,19.479999542236328
2022-02-18,18.989999771118164
2022-02-22,17.360000610351562
2022-02-23,16.729999542236328
2022-02-24,14.970000267028809
2022-02-25,17.709999084472656
2022-02-28,18.0
2022-03-01,19.0
2022-03-02,18.010000228881836
2022-03-03,18.6299991607666
2022-03-04,18.049999237060547
2022-03-07,16.90999984741211
2022-03-08,15.149999618530273
2022-03-09,15.720000267028809
2022-03-10,15.630000114440918
2022-03-11,15.3100004196167
2022-03-14,14.050000190734863
2022-03-15,13.760000228881836
2022-03-16,14.510000228881836
2022-03-17,14.90999984741211
2022-03-18,14.979999542236328
